,id,imdbid,rating,title,year
2266,5425,0105682,3,Un Coeur en Hiver,1992
2267,748,0103893,3,Buffy the Vampire Slayer,1992
2268,1126,0104868,1,"Mighty Ducks, The",1992
2269,4779,0105477,2,Stop! Or My Mom Will Shoot,1992
2270,1869,0104070,3,Death Becomes Her,1992
2271,1877,0107756,2,Orlando,1992
2272,2628,0104990,1,Newsies,1992
2273,1276,0106308,2,Army of Darkness,1992
2274,5654,0105435,1,Sneakers,1992
2275,4947,0103874,3,Dracula,1992
2276,4952,0104237,3,Damage,1992
2277,7179,0105459,0,Split Second,1992
2278,7191,0105616,3,Tom and Jerry: The Movie,1992
2279,6862,0105859,3,Dragon Inn,1992
2280,7601,0104298,1,Freddie as F.R.O.7.,1992
2281,1352,0105417,3,Sister Act,1992
2282,4999,0104412,1,Hero,1992
2283,2432,0105665,3,Twin Peaks: Fire Walk With Me,1992
2284,2457,0105316,3,Sarafina!,1992
2285,3937,0103767,0,Baraka,1992
2286,2506,0105577,3,This is My Life,1992
2287,1836,0105629,3,Toys,1992
2288,4391,0104797,3,Malcolm X,1992
2289,433,0104431,3,Home Alone 2: Lost in New York,1992
2290,4782,0103939,1,Chaplin,1992
2291,818,0103850,1,Bob Roberts,1992
2292,4839,0104040,3,"Cutting Edge, The",1992
2293,5241,0104692,1,"Lawnmower Man, The",1992
2294,3414,0104652,1,Porco Rosso (Kurenai no Buta),1992
2295,3787,0105323,1,Scent of a Woman,1992
2296,560,0104694,3,A League of Their Own,1992
2297,5318,0103859,3,Boomerang,1992
2298,6090,0142237,0,Dragon Ball Z: The Return of Cooler,1992
2299,8393,0101628,1,Critters 4,1992
2300,8583,0104695,2,Leap of Faith,1992
2301,8622,0104187,1,Encino Man,1992
2302,6702,0105130,3,Peter&#39;s Friends,1992
2303,2415,0104454,3,Howards End,1992
2304,1025,0103776,0,Batman Returns,1992
2305,1157,0104254,3,FernGully: The Last Rainforest,1992
2306,451,0104257,1,A Few Good Men,1992
2307,1867,0105851,1,Full Contact,1992
2308,5533,0103812,3,"Bikini Carwash Company, The",1992
2309,1895,0104952,1,My Cousin Vinny,1992
2310,4838,0103994,3,Como agua para chocolate,1992
2311,4141,0103873,3,Dead Alive,1992
2312,4903,0104466,3,Husbands and Wives,1992
2313,2709,0105481,3,Straight Talk,1992
2314,6123,0105265,2,A River Runs Through It,1992
2315,7245,0104684,0,Hard Boiled,1992
2316,7640,0104452,1,HouseSitter,1992
2317,7006,0105695,3,Unforgiven,1992
2318,7031,0104691,2,"Last of the Mohicans, The",1992
2319,6317,0105415,2,Singles,1992
2320,8287,0104779,3,Bitter Moon,1992
2321,3123,0107091,2,Heart and Souls,1993
2322,5065,0107212,3,Indian Summer,1993
2323,727,0108265,1,Swing Kids,1993
2324,1790,0106834,3,Even Cowgirls Get The Blues,1993
2325,2492,0107745,3,Once Upon a Forest,1993
2326,1097,0108442,1,Undercover Blues,1993
2327,4422,0108255,3,Super Mario Bros.,1993
2328,3330,0106417,3,Gekij&ocirc;-ban - Bish&ocirc;jo senshi S&ecirc;r&acirc; M&ucirc;n R (Sailor Moon R the Movie: The Promise of the Rose),1993
2329,3704,0106400,3,"Beverly Hillbillies, The",1993
2330,861,0106677,3,Dazed and Confused,1993
2331,3396,0108451,3,Untamed Heart,1993
2332,3761,0107943,1,"Remains of the Day, The",1993
2333,5243,0106453,3,Body of Evidence,1993
2334,558,0108432,3,Umi ga kikoeru,1993
2335,1637,0104246,2,Fei hu wai zhuan,1993
2336,1666,0106689,3,Death Train,1993
2337,5316,0108122,3,Short Cuts,1993
2338,7840,0107151,3,La casa de los esp&iacute;ritus,1993
2339,6492,0108550,3,What&#39;s Eating Gilbert Grape,1993
2340,7611,0107808,1,A perfect world,1993
2341,7619,0106387,1,Benny &amp; Joon,1993
2342,6173,0107144,3,Hot Shots! Part Deux,1993
2343,6215,0106332,0,Farewell My Concubine,1993
2344,7667,0107206,1,In the Line of Fire,1993
2345,8148,0107840,3,Poetic Justice,1993
2346,7055,0106303,1,Arctic Blue,1993
2347,1353,0108147,3,Sister Act 2: Back in the Habit,1993
2348,5725,0106408,3,Bhaji on the Beach,1993
2349,3921,0115819,0,Cannibal! The Musical,1993
2350,3176,0311648,3,Pieces of April,1993
2351,3180,0108358,3,Tombstone,1993
2352,1067,0107977,3,Robin Hood: Men in Tights,1993
2353,4337,0107214,0,Indien,1993
2354,1434,0108071,3,"Secret Garden, The",1993
2355,1088,0107131,1,Homeward Bound: The Incredible Journey,1993
2356,2182,0108388,1,"Trial, The",1993
2357,1497,0108052,3,Schindler&#39;s List,1993
2358,109,0107290,3,Jurassic Park,1993
2359,3715,0107065,3,Gypsy,1993
2360,114,0107048,2,Groundhog Day,1993
2361,852,0108000,3,Ruby in Paradise,1993
2362,5238,0107978,3,RoboCop 3,1993
2363,4917,0107007,0,Gettysburg,1993
2364,984,0108394,3,Three Colors: Blue,1993
2365,6844,0107529,1,Matinee,1993
2366,7260,0170817,3,&quot;The X-Files&quot; Pilot,1993
2367,7642,0107211,0,Indecent Proposal,1993
2368,7272,0106449,1,Body Bags,1993
2369,7699,0107315,3,Kika,1993
2370,8552,0107501,1,"Man Without a Face, The",1993
2371,8568,0107566,3,Mi vida loca,1993
2372,7418,0107492,1,"Making of &#39;...And God Spoke&#39;, The",1993
2373,4636,0106598,3,Coneheads,1993
2374,5083,0106770,3,Dragon: The Bruce Lee Story,1993
2375,2892,0107426,1,Little Buddha,1993
2376,1133,0106673,3,Dave,1993
2377,2543,0107688,1,"Nightmare Before Christmas, The",1993
2378,1856,0106873,3,Fatal Instinct,1993
2379,2916,0106977,2,"Fugitive, The",1993
2380,810,0107507,3,Manhattan Murder Mystery,1993
2381,2230,0107822,3,"Piano, The",1993
2382,5521,0106452,3,Body Snatchers,1993
2383,1195,0107156,3,"Wedding Banquet, The",1993
2384,117,0106697,0,Demolition Man,1993
2385,3369,0106582,1,Cliffhanger,1993
2386,5580,0107969,1,Rising Sun,1993
2387,1940,0112389,0,"Princess and the Cobbler, The",1993
2388,1602,0106611,1,Cool Runnings,1993
2389,556,0108160,2,Sleepless in Seattle,1993
2390,5665,0106469,0,"Blood In, Blood Out",1993
2391,6474,0106918,3,"Firm, The",1993
2392,7209,0142247,1,Dragon Ball Z: The History of Trunks,1993
2393,7277,0107798,3,"Pelican Brief, The",1993
2394,6349,0108399,1,True Romance,1993
2395,8652,0107096,2,Heaven &amp; Earth,1993
2396,3550,0107653,3,Naked,1993
2397,2847,0108188,0,Sonatine,1993
2398,1436,0106220,3,Addams Family Values,1993
2399,436,0107614,3,Mrs. Doubtfire,1993
2400,1517,0106471,1,Boxing Helena,1993
2401,3692,0108624,3,"Evil Cult, The",1993
2402,3336,0108065,0,Searching for Bobby Fischer,1993
2403,3405,0105619,3,"Heroic Trio, The",1993
2404,4877,0106364,0,Batman: Mask of the Phantasm,1993
2405,543,0107843,3,Point of No Return/The Assassin,1993
2406,899,0108037,0,"Sandlot, The",1993
2407,5285,0107099,3,Heidi,1993
2408,4555,0108310,3,Telling Secrets,1993
2409,587,0107120,3,Hocus Pocus,1993
2410,950,0106341,1,Bad Boy Bubby,1993
2411,3088,0107282,3,"Joy Luck Club, The",1993
2412,3097,0106226,3,"Age of Innocence, The",1993
2413,7514,0107207,2,In the Name of the Father,1993
2414,7526,0108551,3,What&#39;s Love Got to Do with It,1993
2415,6076,0108162,3,Sliver,1993
2416,5919,0107818,2,Philadelphia,1993
2417,4602,0111205,3,Sister My Sister,1994
2418,4618,0111280,3,Star Trek Generations,1994
2419,3162,0109770,1,"Fantastic Four, The",1994
2420,5738,0109813,3,"Flintstones, The",1994
2421,2121,0111797,3,Eat Drink Man Woman,1994
2422,4326,0110054,3,Legend of the Red Dragon / Hong Xi Guan: Zhi Shao Lin wu zu,1994
2423,1786,0109198,3,Bad Girls,1994
2424,3973,0111333,1,"Swan Princess, The",1994
2425,1826,0110622,2,Naked Gun 33 1/3: The Final Insult,1994
2426,3657,0110524,0,Getting Any?,1994
2427,1850,0109254,0,Beverly Hills Cop III,1994
2428,2972,0109440,3,Fear City: A Family-Style Comedy,1994
2429,1914,0110857,1,Police Academy: Mission to Moscow,1994
2430,5206,0113409,1,In the Mouth of Madness,1994
2431,4841,0110322,3,Legends of the Fall,1994
2432,1571,0109093,3,Amateur,1994
2433,4112,0111001,3,"Road to Wellville, The",1994
2434,4869,0111549,3,Uncovered,1994
2435,890,0109686,2,Dumb &amp; Dumber,1994
2436,3044,0111470,3,Trading Mom,1994
2437,574,0111438,1,Timecop,1994
2438,3104,0110308,1,"Last Seduction, The",1994
2439,6029,0111686,3,New Nightmare,1994
2440,7160,0109520,1,D2: The Mighty Ducks,1994
2441,7933,0111512,3,"Legend of Drunken Master, The",1994
2442,7211,0109579,0,Death and the Maiden,1994
2443,7972,0110236,0,Kan du vissla Johanna?,1994
2444,8460,0111201,3,Sirens,1994
2445,8004,0111033,3,Runaway Daughters,1994
2446,7643,0110167,1,It Could Happen to You,1994
2447,6981,0109279,3,Black Beauty,1994
2448,261,0110008,1,Heisei tanuki gassen pompoko,1994
2449,4645,0109275,3,Birds 2: Land&#39;s End,1994
2450,1755,0110413,3,"Professional, The",1994
2451,1051,0111070,1,"Santa Clause, The",1994
2452,4717,0109791,1,Felidae,1994
2453,776,0109830,1,Forrest Gump,1994
2454,441,0109040,2,Ace Ventura: Pet Detective,1994
2455,4421,0110169,3,It&#39;s Pat,1994
2456,5189,0109849,3,Frit&auml;nkaren,1994
2457,1208,0110763,1,"Pagemaster, The",1994
2458,860,0110950,3,Reality Bites,1994
2459,537,0108941,3,"Stand, The",1994
2460,3788,0111255,1,"Specialist, The",1994
2461,3431,0110722,0,Oleanna,1994
2462,960,0110367,3,Little Women,1994
2463,6451,0109831,3,Four Weddings and a Funeral,1994
2464,8446,0111112,3,"Secret of Roan Inish, The",1994
2465,8494,3289712,3,Jenny&#39;s Wedding,1994
2466,7295,0109644,1,Don&#39;t Drink the Water,1994
2467,5909,0110366,2,"Little Rascals, The",1994
2468,5334,0109144,1,A.P.E.X.,1994
2469,3522,0111301,3,Street Fighter,1994
2470,1734,0124829,3,Pat and Margaret,1994
2471,3179,0110091,3,I Like It Like That,1994
2472,1066,0107952,0,"Return of Jafar, The",1994
2473,1788,0109913,3,Go Fish,1994
2474,2852,0110889,3,Priest,1994
2475,3243,0110678,0,No Escape,1994
2476,2535,0111143,0,"Shadow, The",1994
2477,440,0111257,3,Speed,1994
2478,2210,0110521,3,Mina Tannenbaum,1994
2479,91,0110912,3,Pulp Fiction,1994
2480,100,0110357,1,"Lion King, The",1994
2481,1535,0109446,3,"Client, The",1994
2482,488,0109445,1,Clerks.,1994
2483,1920,0109707,3,Ed Wood,1994
2484,3004,0109306,3,Blue Sky,1994
2485,3008,0110171,3,J&#39;ai pas sommeil,1994
2486,4515,0111507,1,Three Colors: White,1994
2487,3820,0109506,3,"Crow, The",1994
2488,3062,0110074,1,"Hudsucker Proxy, The",1994
2489,959,0111282,1,Stargate,1994
2490,3840,0109484,3,"Corrina, Corrina",1994
2491,3106,0111800,2,Wing Chun,1994
2492,7935,0110297,3,Lakota Woman: Siege at Wounded Knee,1994
2493,6154,0110958,1,See How They Fall,1994
2494,7263,0110099,0,I.Q.,1994
2495,7032,0109699,3,Dias contados,1994
2496,3501,0109045,3,"Adventures of Priscilla, Queen of the Desert, The",1994
2497,5341,0109068,1,Airheads,1994
2498,3133,0109900,3,Giorgino,1994
2499,339,0111161,0,"Shawshank Redemption, The",1994
2500,4697,0110475,1,"Mask, The",1994
2501,5078,0109456,3,Color of Night,1994
2502,1098,0111503,3,True Lies,1994
2503,5459,0110632,3,Natural Born Killers,1994
2504,1128,0109127,1,Angels in the Outfield,1994
2505,2209,0110598,3,Muriel&#39;s Wedding,1994
2506,4056,0109424,1,Chungking Express,1994
2507,3331,0109277,3,Gekij&ocirc;-ban - Bish&ocirc;jo senshi S&ecirc;r&acirc; M&ucirc;n S (Sailor Moon S the Movie: Hearts in Ice),1994
2508,120,0110148,1,Interview with the Vampire,1994
2509,567,0110005,3,Heavenly Creatures,1994
2510,571,0109676,2,Drop Zone,1994
2511,4920,0109327,1,Brainscan,1994
2512,2350,0109504,3,Crooklyn,1994
2513,4954,0110932,2,Quiz Show,1994
2514,6477,0111127,3,Serial Mom,1994
2515,5890,0111751,3,Wrony,1994
2516,8592,5818818,3,Die gottliche Ordnung,1994
2517,4247,0114214,3,"Quick and the Dead, The",1995
2518,5710,0112281,0,Ace Ventura: When Nature Calls,1995
2519,2060,0112384,3,Apollo 13,1995
2520,2422,0112604,3,Butterfly Kiss,1995
2521,659,0113568,0,K&ocirc;kaku kid&ocirc;tai (Ghost in the Shell),1995
2522,1024,0112462,1,Batman Forever,1995
2523,1032,0114924,3,While You Were Sleeping,1995
2524,1435,0113670,3,A little princess,1995
2525,749,0112697,3,Clueless,1995
2526,54,0114814,1,"Usual Suspects, The",1995
2527,3298,0112913,1,Fallen Angels,1995
2528,2914,0113957,3,"Net, The",1995
2529,1160,0113198,2,A Goofy Movie,1995
2530,2573,0109370,1,Canadian Bacon,1995
2531,2931,0113416,3,"Incredibly True Adventures of Two Girls in Love, The",1995
2532,106,0112642,3,Casper,1995
2533,110,0114069,3,Outbreak,1995
2534,1563,0112130,3,Pride and Prejudice,1995
2535,147,0112864,1,Die Hard: With a Vengeance,1995
2536,163,0112950,3,Empire Records,1995
2537,3027,0114395,3,Serving in Silence,1995
2538,184,0112508,1,Billy Madison,1995
2539,4902,0112715,0,Congo,1995
2540,566,0114436,3,Showgirls,1995
2541,4169,0114508,3,Species,1995
2542,2684,0112288,3,"Addiction, The",1995
2543,5655,0142243,2,Dragon Ball Z: Wrath of the Dragon,1995
2544,7651,0113972,3,Nick of Time,1995
2545,7663,0114671,1,Land and Freedom,1995
2546,7388,0112922,3,El dia de la bestia,1995
2547,637,0112701,3,Cold Comfort Farm,1995
2548,2071,0112571,3,Boys on the Side,1995
2549,1031,0112453,2,Balto,1995
2550,2100,0112722,3,Copycat,1995
2551,2835,0113326,1,Rumble in the Bronx (Hung fan kui),1995
2552,5084,0112896,3,Dracula: Dead and Loving It,1995
2553,4020,0112471,0,Before Sunrise,1995
2554,97,0113243,2,Hackers,1995
2555,489,0113749,2,Mallrats,1995
2556,3370,0113820,3,Mighty Morphin Power Rangers: The Movie,1995
2557,5596,0112682,3,"City of Lost Children, The",1995
2558,897,0114011,3,Now and Then,1995
2559,905,0112679,3,Circle of Friends,1995
2560,569,0114614,3,Tank Girl,1995
2561,207,0114148,3,Pocahontas,1995
2562,3090,0112435,3,"Baby-Sitters Club, The",1995
2563,7892,0113492,3,Judge Dredd,1995
2564,7566,0113221,3,Grim,1995
2565,5771,0113540,3,Kids,1995
2566,8442,0113737,1,Magic in the Water,1995
2567,8451,0112818,3,Dead Man Walking,1995
2568,6544,0114057,2,Othello,1995
2569,6912,0114095,3,Party Girl,1995
2570,7805,0114694,3,Tommy Boy,1995
2571,640,0113347,3,How to Make an American Quilt,1995
2572,287,0113824,3,Mimi wo sumaseba (Whisper of the Heart),1995
2573,5728,0112870,3,Dilwale Dulhania Le Jayenge,1995
2574,4640,0112401,1,Assassins,1995
2575,675,0114558,3,Strange Days,1995
2576,4678,0113725,3,Maborosi,1995
2577,1433,0113188,3,Gold Diggers: The Secret of Bear Mountain,1995
2578,3267,0114108,2,"Pebble and the Penguin, The",1995
2579,87,0114709,1,Toy Story,1995
2580,3332,0112513,3,"Sailor Moon SuperS the Movie, The Ten Senshi Unite, Mystery of the Black Dream Hole (Sailor Moon Super S the Movie: Black Dream",1995
2581,2303,0114898,2,Waterworld,1995
2582,4904,0113321,3,Home for the holidays,1995
2583,2690,0112651,3,"Celluloid Closet, The",1995
2584,205,0112573,2,Braveheart,1995
2585,1643,0114319,3,Sabrina,1995
2586,947,0114916,3,When Night is Falling,1995
2587,955,0113855,1,Mortal Kombat,1995
2588,7547,0114852,3,Village of the Damned,1995
2589,5812,0112819,3,Dead Presidents,1995
2590,5816,0113071,2,First Knight,1995
2591,8539,0114702,1,Total Eclipse,1995
2592,7702,0113083,3,La flor de mi secreto,1995
2593,7364,0112431,3,Babe,1995
2594,7791,0113118,2,Friday,1995
2595,986,0113101,3,Four rooms,1995
2596,3877,0113247,0,La Haine,1995
2597,267,0114388,3,Sense and Sensibility,1995
2598,3142,0114117,3,Persuasion,1995
2599,294,0112579,3,"Bridges of Madison County, The",1995
2600,1037,0113277,2,Heat,1995
2601,1065,0115491,1,Aladdin and the King of Thieves,1995
2602,2864,0114746,1,Twelve Monkeys,1995
2603,2163,0114682,3,"To Wong Foo, Thanks for Everything! Julie Newmar",1995
2604,2882,0112792,3,Dangerous Minds,1995
2605,4749,0114787,1,Underground,1995
2606,1132,0113117,2,French Kiss,1995
2607,69,0114369,1,Se7en,1995
2608,2220,0112641,2,Casino,1995
2609,3684,0112346,3,"American President, The",1995
2610,4791,0112040,3,"Langoliers, The",1995
2611,5199,0235133,1,Ringu Kanzenban,1995
2612,3801,0113497,3,Jumanji,1995
2613,2366,0114323,3,Safe,1995
2614,5317,0112857,1,Devil in a Blue Dress,1995
2615,974,0114906,3,Welcome to the Dollhouse,1995
2616,982,0112379,3,Antonia&#39;s Line,1995
2617,2394,0109642,3,Dolores Claiborne,1995
2618,7568,0114689,3,Catnapped! The Movie,1995
2619,5823,0113305,3,Higher Learning,1995
2620,8526,0112461,1,"Basketball Diaries, The",1995
2621,6251,0113189,3,GoldenEye,1995
2622,6625,0112851,1,Desperado,1995
2623,7073,0113918,3,Nadie hablara de nosotras cuando hayamos muerto,1995
2624,5698,0115640,3,Beautiful Thing,1996
2625,3553,0116426,1,"God of Cookery, The",1996
2626,1411,0117589,3,Secrets &amp; Lies,1996
2627,2154,0117603,3,Set It Off,1996
2628,1818,0117765,3,Striptease,1996
2629,2885,0117718,3,"Spitfire Grill, The",1996
2630,431,0115759,0,Broken Arrow,1996
2631,435,0117705,1,Space Jam,1996
2632,2208,0116442,3,Grace of my heart,1996
2633,1156,0115963,3,"Craft, The",1996
2634,3679,0116365,3,"Frighteners, The",1996
2635,1874,0115133,3,Charlot og Charlotte,1996
2636,1172,0115433,3,101 Dalmatians,1996
2637,4482,0117968,2,Three Lives and Only One Death,1996
2638,4859,0116260,3,Eye for an Eye,1996
2639,1233,0116477,1,Hamlet,1996
2640,3023,0117887,3,That Thing You Do!,1996
2641,3822,0116778,1,Kingpin,1996
2642,977,0116418,3,Girls Town,1996
2643,981,0116353,3,Foxfire,1996
2644,7598,0118015,3,Un air de famille,1996
2645,6169,0118105,3,Va&#39; dove ti porta il cuore,1996
2646,8008,0116695,2,Jerry Maguire,1996
2647,7051,0116378,3,"Funeral, The",1996
2648,1340,0116908,3,"Long Kiss Goodnight, The",1996
2649,5343,0313773,0,Welcome to the Discworld,1996
2650,4621,0116996,3,Mars Attacks!,1996
2651,1722,0116705,1,Jingle All the Way,1996
2652,2449,0116209,3,"English Patient, The",1996
2653,5413,0117802,2,Swingers,1996
2654,369,0117008,3,Matilda,1996
2655,4353,0116287,3,Fear,1996
2656,760,0116493,3,Harriet the Spy,1996
2657,5125,0116985,3,Manny &amp; Lo,1996
2658,445,0117060,1,Mission: Impossible,1996
2659,449,0115798,1,"Cable Guy, The",1996
2660,4425,0117534,3,Sabrina the Teenage Witch,1996
2661,4067,0117509,3,Romeo + Juliet,1996
2662,3703,0116767,3,Kids Return,1996
2663,3383,0115591,3,August,1996
2664,525,0117420,0,"Quest, The",1996
2665,881,0116308,3,Fire,1996
2666,5266,0116514,1,Hellraiser: Bloodline,1996
2667,3059,0118113,3,Walking and Talking,1996
2668,5295,0116905,2,Lone Star,1996
2669,3081,0115639,3,Beautiful Girls,1996
2670,6074,0115632,2,Basquiat,1996
2671,7932,0115988,3,"Crucible, The",1996
2672,6839,0116213,3,Eraser,1996
2673,6536,0116212,3,Entertaining Angels: The Dorothy Day Story,1996
2674,7630,0116250,3,Evita,1996
2675,7658,0117381,1,Primal Fear,1996
2676,5855,0115485,1,"A Jin de gushi / Ah Kam, the Stunt woman",1996
2677,7678,0114720,0,Tremors II: Aftershocks,1996
2678,6623,0117038,3,Michael,1996
2679,4977,0115685,2,"Birdcage, The",1996
2680,649,0117571,3,Scream,1996
2681,1010,0116361,3,Freeway,1996
2682,3526,0119256,0,Hard Eight,1996
2683,1030,0116136,2,DragonHeart,1996
2684,1062,0116583,1,"Hunchback of Notre Dame, The",1996
2685,1087,0116552,1,Homeward Bound II: Lost in San Francisco,1996
2686,1099,0117477,1,Ridicule,1996
2687,38,0117500,1,"Rock, The",1996
2688,1129,0117110,1,Muppet Treasure Island,1996
2689,1852,0116282,2,Fargo,1996
2690,5493,0115641,1,Beavis and Butt-Head Do America,1996
2691,444,0116629,3,Independence Day,1996
2692,448,0116367,1,From Dusk Till Dawn,1996
2693,4778,0116277,1,"Fan, The",1996
2694,2221,0116191,3,Emma,1996
2695,2937,0117057,3,"Mirror Has Two Faces, The",1996
2696,4831,0116650,3,Irma Vep,1996
2697,5551,0115964,3,Crash,1996
2698,129,0117723,1,Spy Hard,1996
2699,1569,0116329,3,Fly Away Home,1996
2700,137,0117951,2,Trainspotting,1996
2701,3402,0117731,3,Star Trek: First Contact,1996
2702,3410,0116421,1,"Glimmer Man, The",1996
2703,3017,0117797,3,Swallowtail Butterfly,1996
2704,182,0115736,3,Bound,1996
2705,912,0116313,3,"First Wives Club, The",1996
2706,3038,0115744,3,Brassed Off,1996
2707,5326,0117372,3,"Preacher&#39;s Wife, The",1996
2708,6754,0115650,3,La belle verte,1996
2709,6943,0117991,3,Twelfth Night or What You Will,1996
2710,8057,0116999,3,Marvin&#39;s Room,1996
2711,5883,0117737,3,Stealing Beauty,1996
2712,7352,0117665,1,Sleepers,1996
2713,8124,0237765,0,Sonic the Hedgehog: The Movie,1996
2714,6738,0115994,3,Curdled,1996
2715,1343,0116931,3,Love and Other Catastrophes,1996
2716,2106,0116692,3,Beyond Silence (Jenseits der Stille),1996
2717,3966,0115678,3,Big Night,1996
2718,1428,0116225,1,Escape from L.A.,1996
2719,1082,0117998,3,Twister,1996
2720,1791,0116293,3,Female Perversions,1996
2721,3970,0116683,3,James and the Giant Peach,1996
2722,741,0113649,3,Libertarias,1996
2723,3242,0115856,3,When the Cat&#39;s Away,1996
2724,3291,0117093,1,Mother Night,1996
2725,1859,0115580,3,"Associate, The",1996
2726,1538,0377683,0,Connie Gomper &amp; the Pack,1996
2727,111,0116684,3,Jane Eyre,1996
2728,4822,0117102,3,Mr. Wrong,1996
2729,2994,0117407,0,Pusher,1996
2730,535,0116130,0,Down Periscope,1996
2731,4890,0117979,3,"Truth About Cats &amp; Dogs, The",1996
2732,970,0116594,3,I Shot Andy Warhol,1996
2733,4967,0115857,1,Chain Reaction,1996
2734,4972,0114151,3,Poison Ivy II,1996
2735,6441,0117128,1,Mystery Science Theater 3000: The Movie,1996
2736,5778,0116041,3,"Daytrippers, The",1996
2737,5786,0118111,3,Waiting for Guffman,1996
2738,7644,0116669,2,Jack,1996
